2026-03-30 01:23:44 INFO  com.coforge.filters.LoggingFilter - Request /admin/billPayments/search GET ?query=gau
2026-03-30 09:44:28 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 09:44:28 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 09:44:39 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 09:44:39 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 09:44:40 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.123 seconds (process running for 3435.028)
2026-03-30 10:39:54 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav Kuriyal 9999999999 gaurav@mail.com
2026-03-30 10:39:54 INFO  com.coforge.filters.LoggingFilter - Request /auth/wallets GET 
2026-03-30 10:40:29 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 8888888888 gaurav@mail.com
2026-03-30 10:40:29 INFO  com.coforge.filters.LoggingFilter - Request /admin/wallets/get/1 GET 
2026-03-30 10:40:41 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav Kuriyal 9999999999 gaurav@mail.com
2026-03-30 10:40:41 INFO  com.coforge.filters.LoggingFilter - Request /auth/customers/getDetails GET 
2026-03-30 10:40:55 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav Kuriyal 9999999999 gaurav@mail.com
2026-03-30 10:40:55 INFO  com.coforge.filters.LoggingFilter - Request /auth/wallets GET 
2026-03-30 10:41:17 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav Kuriyal 9999999999 gaurav@mail.com
2026-03-30 10:41:17 INFO  com.coforge.filters.LoggingFilter - Request /auth/wallets GET 
2026-03-30 10:48:42 INFO  com.coforge.filters.LoggingFilter - Request /customers/login POST 
2026-03-30 10:49:02 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 10:49:02 INFO  com.coforge.filters.LoggingFilter - Request /admin/customers GET 
2026-03-30 10:50:02 INFO  com.coforge.filters.LoggingFilter - Request /customers/signUp POST 
2026-03-30 10:50:19 INFO  com.coforge.filters.LoggingFilter - Request /customers/signUp POST 
2026-03-30 10:50:28 INFO  com.coforge.filters.LoggingFilter - Request /customers/signup POST 
2026-03-30 10:50:39 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 10:50:39 INFO  com.coforge.filters.LoggingFilter - Request /admin/customers GET 
2026-03-30 10:51:15 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 10:51:15 INFO  com.coforge.filters.LoggingFilter - Request /admin/customers/2 DELETE 
2026-03-30 10:51:23 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 10:51:23 INFO  com.coforge.filters.LoggingFilter - Request /admin/customers GET 
2026-03-30 10:54:14 INFO  com.coforge.filters.LoggingFilter - Request /customers/signup POST 
2026-03-30 10:55:05 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 10:55:05 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/add POST 
2026-03-30 10:56:05 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 10:56:05 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/2 POST ?amount=1000
2026-03-30 10:57:44 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 10:57:44 INFO  com.coforge.filters.LoggingFilter - Request /auth/customers/getDetails GET 
2026-03-30 10:58:26 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 8888888888 admin@mail.com
2026-03-30 10:58:26 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/all GET 
2026-03-30 11:04:46 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:04:46 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/create POST 
2026-03-30 11:07:33 INFO  com.coforge.filters.LoggingFilter - Request /customers/signup POST 
2026-03-30 11:08:49 INFO  com.coforge.filters.LoggingFilter - Request /customers/signup POST 
2026-03-30 11:09:44 INFO  com.coforge.filters.LoggingFilter - Request /customers/signup POST 
2026-03-30 11:10:22 INFO  com.coforge.filters.LoggingFilter - Request /customers/signup POST 
2026-03-30 11:11:44 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:11:44 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/add POST 
2026-03-30 11:12:20 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:12:20 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/add POST 
2026-03-30 11:13:15 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:13:15 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/add POST 
2026-03-30 11:13:45 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:13:45 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/add POST 
2026-03-30 11:14:10 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:14:10 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/10 POST ?amount=1000
2026-03-30 11:14:34 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:14:34 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/9 POST ?amount=1000
2026-03-30 11:14:34 ERROR com.coforge.security.JwtAuthenticationFilter - Error: Bank Account not found
2026-03-30 11:14:38 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:14:38 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/8 POST ?amount=1000
2026-03-30 11:14:54 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:14:54 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/7 POST ?amount=1000
2026-03-30 11:14:54 ERROR com.coforge.security.JwtAuthenticationFilter - Error: Bank Account not found
2026-03-30 11:14:59 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:14:59 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/6 POST ?amount=1000
2026-03-30 11:15:13 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:15:13 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/4 POST ?amount=1000
2026-03-30 11:16:47 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:16:47 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/all GET 
2026-03-30 11:17:30 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:17:30 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:18:32 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:18:32 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:21:08 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:21:08 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:21:10 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 2.083 seconds (process running for 9225.487)
2026-03-30 11:21:12 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:21:12 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:21:13 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.985 seconds (process running for 9228.035)
2026-03-30 11:21:38 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:21:38 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:22:10 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:22:10 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:22:22 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:22:22 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:22:44 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:22:44 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:23:26 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:23:26 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:24:40 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:24:40 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:24:52 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:24:52 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:25:10 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:25:10 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:25:39 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:25:39 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/7766778898 GET 
2026-03-30 11:26:08 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:26:08 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/7766778898 POST 
2026-03-30 11:26:23 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:26:23 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/7766778898 POST ?amount=100
2026-03-30 11:26:46 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:26:46 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:26:51 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:26:51 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:27:43 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:27:43 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:27:54 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:27:54 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/8877889909 GET ?amount=50
2026-03-30 11:27:59 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:27:59 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/8877889909 POST ?amount=50
2026-03-30 11:28:17 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:28:17 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:28:20 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:28:20 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:28:35 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:28:35 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/8877887767 GET ?amount=70
2026-03-30 11:28:40 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:28:40 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/8877887767 POST ?amount=70
2026-03-30 11:29:17 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:29:17 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:29:26 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:29:26 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/7755887754 GET ?amount=70
2026-03-30 11:29:30 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:29:30 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/7755887754 POST ?amount=70
2026-03-30 11:30:28 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:30:28 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/7755887754 POST ?amount=70
2026-03-30 11:31:22 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:31:22 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 11:31:46 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:31:46 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 11:31:58 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:31:58 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/9988998899 POST ?amount=70
2026-03-30 11:32:46 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 11:32:46 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/create POST 
2026-03-30 11:33:06 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:33:06 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/create POST 
2026-03-30 11:33:49 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:33:49 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/create POST 
2026-03-30 11:33:49 ERROR com.coforge.security.JwtAuthenticationFilter - Error: Invalid bill data
2026-03-30 11:33:53 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 11:33:53 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/create POST 
2026-03-30 11:34:16 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 11:34:16 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/create POST 
2026-03-30 11:35:14 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:35:14 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/all GET 
2026-03-30 11:36:40 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:36:40 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:36:42 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.174 seconds (process running for 10156.623)
2026-03-30 11:38:00 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:38:00 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/dates GET ?from=2026-03-28&to2026-03-29
2026-03-30 11:38:09 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:38:09 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/dates GET ?from=2026-03-28&to=2026-03-29
2026-03-30 11:38:16 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:38:16 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/dates GET ?from=2026-03-28&to=2026-03-30
2026-03-30 11:38:59 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:38:59 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/subcategory/ELECTRICITY GET 
2026-03-30 11:39:09 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:39:09 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/subcategory/MOBILE_RECHARGE GET 
2026-03-30 11:39:29 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:39:29 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/subcategory/NONE GET 
2026-03-30 11:39:52 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:39:52 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/category/BENEFICIARY_TRANSFER GET 
2026-03-30 11:40:00 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:40:00 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/category/WALLET_TOP_UP GET 
2026-03-30 11:40:27 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:40:27 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/WALLET_TOP_UP GET 
2026-03-30 11:40:38 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Siva 6677887766 siva@mail.com
2026-03-30 11:40:38 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/WALLET_TOP_UP GET 
2026-03-30 11:42:58 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:42:58 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:43:00 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.067 seconds (process running for 10534.502)
2026-03-30 11:43:17 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:43:17 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:43:18 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.012 seconds (process running for 10553.219)
2026-03-30 11:43:26 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:43:26 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:43:27 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.931 seconds (process running for 10562.177)
2026-03-30 11:43:35 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:43:35 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:43:36 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.265 seconds (process running for 10571.426)
2026-03-30 11:43:44 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:43:44 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:43:45 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.973 seconds (process running for 10580.371)
2026-03-30 11:45:01 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:45:01 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:45:02 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.023 seconds (process running for 10657.096)
2026-03-30 11:45:15 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:45:15 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:45:16 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.952 seconds (process running for 10671.386)
2026-03-30 11:46:00 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:46:00 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:46:01 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.05 seconds (process running for 10715.795)
2026-03-30 11:46:24 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:46:24 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-30
2026-03-30 11:46:33 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:46:33 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:46:40 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:46:40 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions GET 
2026-03-30 11:46:48 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:46:48 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/all GET 
